Datum (MEZ),Wind Offshore,Wind Onshore,Solar,Last
2022-09-27T08:15+02:00,4142.2,14938,1659.3,66818.1
2022-09-27T08:30+02:00,3840.1,14727.5,2392.4,67052
2022-09-27T08:45+02:00,3395,14609.3,3221.3,67320.9
2022-09-27T09:00+02:00,3112.1,14505.7,4077.8,67254.6
2022-09-27T09:15+02:00,3099,14284,4981.2,67506.8
2022-09-27T09:30+02:00,3048.4,14349.3,5963.1,67608
2022-09-27T09:45+02:00,2916.9,14310.9,7085.7,67703.1
2022-09-27T10:00+02:00,2785.9,14352.4,8081.3,67720.9
2022-09-27T10:15+02:00,2746.1,14476.4,8677.8,68048.2
2022-09-27T10:30+02:00,2862.4,14722.5,9303.5,68271.1
2022-09-27T10:45+02:00,2815.1,14709.2,10001.8,68720
2022-09-27T11:00+02:00,3014.3,14744.9,10600.4,68841.4
2022-09-27T11:15+02:00,2768.9,15010.6,11175.4,69215.5
2022-09-27T11:30+02:00,2359.2,14866.3,11963.5,69521.3
2022-09-27T11:45+02:00,2224.7,15000.3,12790,69429.3
2022-09-27T12:00+02:00,2082,14949.6,13157.9,69109
2022-09-27T12:15+02:00,1953.7,14992.6,13604.7,68643.7
2022-09-27T12:30+02:00,1857.8,15327.1,14225.3,68486.9
2022-09-27T12:45+02:00,1702,15265.8,14668.9,68291
2022-09-27T13:00+02:00,1609.1,15336.5,14936.7,68660.1
2022-09-27T13:15+02:00,1652.6,15548.8,15114.7,68285.8
2022-09-27T13:30+02:00,1496.4,15573.6,15214.6,67990.8
2022-09-27T13:45+02:00,1503.2,15321.1,15348,67218.3
2022-09-27T14:00+02:00,1547.1,15542.8,15579.2,66988.6
2022-09-27T14:15+02:00,1397,15687,15451.7,67318.6
2022-09-27T14:30+02:00,1316.2,15503.1,15013.4,67030.1
2022-09-27T14:45+02:00,1390.1,15131.3,14486.7,67096.3
2022-09-27T15:00+02:00,1403.4,14429,13787.5,67072.1
2022-09-27T15:15+02:00,1412,14157.3,12886.5,66821.3
2022-09-27T15:30+02:00,1553.8,13922.8,12045.6,66407
2022-09-27T15:45+02:00,1618.8,13689.1,11383.3,65871.3
2022-09-27T16:00+02:00,1400.3,13418.9,10327.9,65303.5
2022-09-27T16:15+02:00,1348.3,13244.8,9523.5,64436.6
2022-09-27T16:30+02:00,1309.2,12608.4,8680.4,63991.3
2022-09-27T16:45+02:00,1146.4,12305.6,7404.4,63556.1
2022-09-27T17:00+02:00,1031.6,11707.6,6153.3,63872.3
2022-09-27T17:15+02:00,963.8,11499.6,5053.7,63632.4
2022-09-27T17:30+02:00,921.5,10837.5,3923,63944.6
2022-09-27T17:45+02:00,834.4,10439,2846.2,64421.7
2022-09-27T18:00+02:00,748.2,10071.8,1934.4,64289.3
2022-09-27T18:15+02:00,711,9656.5,1170.5,64237
2022-09-27T18:30+02:00,703.2,9562.7,583.6,64406.2
2022-09-27T18:45+02:00,672.5,9871.2,175.3,64682.1
2022-09-27T19:00+02:00,655.8,9871.4,22.9,65037.2
2022-09-27T19:15+02:00,599.1,9818.2,1.6,65150.9
2022-09-27T19:30+02:00,483.7,9897.1,0.3,65187.2
2022-09-27T19:45+02:00,274.4,10219.5,0,64466.8
2022-09-27T20:00+02:00,250.8,10306.6,0,63347.2
2022-09-27T20:15+02:00,233.8,10372.4,0,62424.6
2022-09-27T20:30+02:00,223,10337,0,61389
2022-09-27T20:45+02:00,169.1,10298.3,0,60415.8
2022-09-27T21:00+02:00,145.9,10414.2,0,59033.1
2022-09-27T21:15+02:00,154,10621.4,0,57927.1
2022-09-27T21:30+02:00,144.3,10672.2,0,56735.8
2022-09-27T21:45+02:00,137.2,10757.4,0,55742.3
2022-09-27T22:00+02:00,115.4,10734.8,0,54904
2022-09-27T22:15+02:00,93,10918.2,0,54103.7
2022-09-27T22:30+02:00,144.4,10750.8,0,52881.4
2022-09-27T22:45+02:00,158.2,10428.7,0,52198.2
2022-09-27T23:00+02:00,148.6,10302.2,0,51450.3
2022-09-27T23:15+02:00,134.4,10043.3,0,50696.6
2022-09-27T23:30+02:00,131.9,9674.8,0,49819.8
2022-09-27T23:45+02:00,161.9,9418.6,0,49051.6
2022-09-28T00:00+02:00,184.5,9302.1,0,47924.4
2022-09-28T00:15+02:00,171.2,9160.5,0,47332.9
2022-09-28T00:30+02:00,179.5,9032.7,0,46716.9
2022-09-28T00:45+02:00,210.9,8862.6,0,46495.3
2022-09-28T01:00+02:00,191.6,8683.7,0,45730
2022-09-28T01:15+02:00,199.5,8406.8,0,45417
2022-09-28T01:30+02:00,251.8,8131.9,0,45034.7
2022-09-28T01:45+02:00,271.5,7839.8,0,44995.9
2022-09-28T02:00+02:00,265.6,7652.7,0,44872.4
2022-09-28T02:15+02:00,285.2,7377.5,0,44629.4
2022-09-28T02:30+02:00,298.8,7236.6,0,44611.1
2022-09-28T02:45+02:00,257,7171.2,0,44271.2
2022-09-28T03:00+02:00,264.9,7039,0,44598.4
2022-09-28T03:15+02:00,280.4,6808.7,0,44667
2022-09-28T03:30+02:00,244.8,6635.5,0,44822.9
2022-09-28T03:45+02:00,220.6,6398,0,45066
2022-09-28T04:00+02:00,214.7,6155.9,0,45514.3
2022-09-28T04:15+02:00,203.9,5972.6,0,45707.2
2022-09-28T04:30+02:00,184.4,5869,0,46095.3
2022-09-28T04:45+02:00,176.6,5882.7,0,46570.1
2022-09-28T05:00+02:00,175,5874.1,0,47601.5
2022-09-28T05:15+02:00,158.9,5916,0,48363.4
2022-09-28T05:30+02:00,160,5785.5,0,49662.1
2022-09-28T05:45+02:00,164,5738.7,0,51655.1
2022-09-28T06:00+02:00,203,5778,0,54928
2022-09-28T06:15+02:00,216.1,5788.8,0,57088.5
2022-09-28T06:30+02:00,173.2,5910.5,0,58659.9
2022-09-28T06:45+02:00,159.2,5916.1,6.6,60072.1
2022-09-28T07:00+02:00,139,5909.8,16.9,62009
2022-09-28T07:15+02:00,111.7,5630.9,100.7,62814.5
2022-09-28T07:30+02:00,79.1,5385.1,305.9,63325.2
2022-09-28T07:45+02:00,58.1,5015.8,665.7,64231.9
2022-09-28T08:00+02:00,62.2,4705.7,1165,65306.5
2022-09-28T08:15+02:00,55.2,4526.2,1780.2,65941.9
2022-09-28T08:30+02:00,49.3,4312.5,2503.8,66183.8
2022-09-28T08:45+02:00,39.1,4075.8,3337.3,66424.2
2022-09-28T09:00+02:00,38.6,3870.6,4174.5,66338.9
2022-09-28T09:15+02:00,36.2,3670.8,5086.9,66562.8
2022-09-28T09:30+02:00,36.3,3515.7,5952.8,66782.7
2022-09-28T09:45+02:00,50.1,3271.3,6922,67124.3
2022-09-28T10:00+02:00,27.5,3225.8,7710,67542.3
2022-09-28T10:15+02:00,25.5,3204.1,8551.3,67723.1
2022-09-28T10:30+02:00,48.8,3159.7,9338.9,68041.6
2022-09-28T10:45+02:00,57.7,3120.3,10104.5,68159.8
2022-09-28T11:00+02:00,46,3148.2,11015.2,68261.1
2022-09-28T11:15+02:00,33.3,3084.6,11724.1,68283
2022-09-28T11:30+02:00,21.1,2992.3,12504.6,68329.3
2022-09-28T11:45+02:00,18.3,3006.2,13374.4,69030.9
2022-09-28T12:00+02:00,19.2,3161.1,14053.8,68698
2022-09-28T12:15+02:00,19.5,3164.5,14466.6,68720.7
2022-09-28T12:30+02:00,18.2,3192.8,14570.8,68182
2022-09-28T12:45+02:00,21.4,3190.6,14666.5,67893.4
2022-09-28T13:00+02:00,20.7,3218.7,14696.7,68063.4
2022-09-28T13:15+02:00,22.6,3233,14674.2,67595.5
2022-09-28T13:30+02:00,25,3296.7,14463.3,67069.4
2022-09-28T13:45+02:00,34.3,3317.8,14342.6,66246.6
2022-09-28T14:00+02:00,45.3,3217.3,14151.7,65932.2
2022-09-28T14:15+02:00,58.8,3163.9,14125.4,65503.3
2022-09-28T14:30+02:00,68.1,3185.2,13817.5,65546.6
2022-09-28T14:45+02:00,53.3,3105.1,13446.9,64854.2
2022-09-28T15:00+02:00,32.7,3079.7,12941.3,64547
2022-09-28T15:15+02:00,30.9,3077,12655.4,64113.5
2022-09-28T15:30+02:00,29.5,2939,12027.4,63953.7
2022-09-28T15:45+02:00,38,2831.2,11228.7,63382.3
2022-09-28T16:00+02:00,37.3,2723.8,10477.3,62911.1
2022-09-28T16:15+02:00,23.6,2686,9505.5,62558.8
2022-09-28T16:30+02:00,27.4,2645.5,8551.5,62315.8
2022-09-28T16:45+02:00,19.1,2591.5,7453.2,62142.5
2022-09-28T17:00+02:00,10,2494.7,6309,62425.6
2022-09-28T17:15+02:00,6.1,2369.1,5094.9,62478
2022-09-28T17:30+02:00,7.2,2148.3,3899.6,62797.6
2022-09-28T17:45+02:00,9.7,1975.9,2835.6,62923.5
2022-09-28T18:00+02:00,8,1848.9,1871,62887.7
2022-09-28T18:15+02:00,8.5,1743.7,1070.5,62729.1
2022-09-28T18:30+02:00,13.1,1639.1,489.7,63144.6
2022-09-28T18:45+02:00,17.3,1573.5,135.6,63680.3
2022-09-28T19:00+02:00,18.6,1520.2,21.4,64067.6
2022-09-28T19:15+02:00,22,1457.4,1.7,64360.3
2022-09-28T19:30+02:00,31.5,1493.7,0.2,64595.5
2022-09-28T19:45+02:00,49.9,1618.4,0,64073.6
2022-09-28T20:00+02:00,53.1,1789.2,0,63342.8
2022-09-28T20:15+02:00,69.4,2028.1,0,62281.2
2022-09-28T20:30+02:00,88.1,2218,0,61381
2022-09-28T20:45+02:00,61.4,2453.7,0,60103.8
2022-09-28T21:00+02:00,74.3,2634.5,0,59149.7
2022-09-28T21:15+02:00,68.2,2755.3,0,58552.9
2022-09-28T21:30+02:00,76.1,2888.3,0,57524.4
2022-09-28T21:45+02:00,81.6,2996.3,0,56187.5
2022-09-28T22:00+02:00,176,3019.1,0,55333.8
2022-09-28T22:15+02:00,184.3,3182.7,0,54606.9
2022-09-28T22:30+02:00,165.1,3352.1,0,53591.7
2022-09-28T22:45+02:00,180.6,3464.7,0,52204.3
2022-09-28T23:00+02:00,209.2,3553,0,51175.4
2022-09-28T23:15+02:00,252,3540.5,0,50322
2022-09-28T23:30+02:00,215.9,3617,0,49609.9
2022-09-28T23:45+02:00,156,3753,0,48855
2022-09-29T00:00+02:00,148.3,3787.6,0,47923.7
2022-09-29T00:15+02:00,112.2,3844.1,0,47395
2022-09-29T00:30+02:00,112.7,3845.8,0,46735.1
2022-09-29T00:45+02:00,128.5,3705.7,0,45893.9
2022-09-29T01:00+02:00,147.6,3674,0,45423.7
2022-09-29T01:15+02:00,180.3,3599.5,0,45018.5
2022-09-29T01:30+02:00,240.3,3524.1,0,44582.6
2022-09-29T01:45+02:00,384.2,3395.6,0,44558
2022-09-29T02:00+02:00,294.8,3394,0,44558
2022-09-29T02:15+02:00,201.1,3413.3,0,44532.5
2022-09-29T02:30+02:00,230.6,3293.1,0,44579.6
2022-09-29T02:45+02:00,268.7,3123.8,0,44614.8
2022-09-29T03:00+02:00,269.6,3094.4,0,45020.6
2022-09-29T03:15+02:00,305.3,3026.2,0,45014.6
2022-09-29T03:30+02:00,277.8,2989.3,0,45155.6
2022-09-29T03:45+02:00,300.6,2907.7,0,45287.8
2022-09-29T04:00+02:00,435,2679.5,0,45698.9
2022-09-29T04:15+02:00,496.4,2552.7,0,46124.6
2022-09-29T04:30+02:00,459.7,2526.5,0,46615.1
2022-09-29T04:45+02:00,450.8,2529.4,0,47435.7
2022-09-29T05:00+02:00,467,2466.6,0,48946
2022-09-29T05:15+02:00,708.6,2085.2,0,49716.2
2022-09-29T05:30+02:00,540.1,2228.4,0,51142.3
2022-09-29T05:45+02:00,391.1,2414.9,0,52656
2022-09-29T06:00+02:00,403.1,2291.5,0,55694.4
2022-09-29T06:15+02:00,358.2,2305.4,0,57677.9
2022-09-29T06:30+02:00,302.9,2333.9,0,59510.7
2022-09-29T06:45+02:00,283.2,2261.7,4.4,60803.6
2022-09-29T07:00+02:00,236.7,2256.9,13.5,62501.2
2022-09-29T07:15+02:00,325.8,2177.4,118.7,63272.4
2022-09-29T07:30+02:00,375.9,2243.8,503,64002.8
2022-09-29T07:45+02:00,374.7,2235.5,1221.9,64476.6
2022-09-29T08:00+02:00,473.4,2191.6,2180.7,65478.9
2022-09-29T08:15+02:00,496.1,2188.5,3320,66149.9
2022-09-29T08:30+02:00,582.7,2186.4,4650.6,66317.5
2022-09-29T08:45+02:00,730,2099.8,6056.5,66150.9
2022-09-29T09:00+02:00,852,1926.6,7623.8,66059
2022-09-29T09:15+02:00,843,1661.7,9350.8,66568
2022-09-29T09:30+02:00,815,1421.2,11034.7,66731.4
2022-09-29T09:45+02:00,765.7,1295.2,12797.5,67095.6
2022-09-29T10:00+02:00,753.6,1187.7,14288.6,67339.8
2022-09-29T10:15+02:00,729.7,1089.5,15852.4,67320.5
2022-09-29T10:30+02:00,710.9,1031.7,17461.6,67461.2
2022-09-29T10:45+02:00,670.5,993.9,18918,67731.3
2022-09-29T11:00+02:00,660,964.7,20307.8,67520.9
2022-09-29T11:15+02:00,580.4,1027.3,21341.9,67710.3
2022-09-29T11:30+02:00,564,1094,22043.2,68021
2022-09-29T11:45+02:00,562.1,1175.3,22455.5,68316.4
2022-09-29T12:00+02:00,600.1,1208.1,22672.5,68350.7
2022-09-29T12:15+02:00,576.3,1286,22345.6,67596.6
2022-09-29T12:30+02:00,545.5,1433.5,22049.2,67374.6
2022-09-29T12:45+02:00,551,1435.5,21611.7,67244.2
2022-09-29T13:00+02:00,579.7,1464.2,20872.7,67142.8
2022-09-29T13:15+02:00,650,1528.7,20039.2,66880.6
2022-09-29T13:30+02:00,699.5,1641.2,19236.9,66042.4
2022-09-29T13:45+02:00,693.6,1696.5,18509.9,65172.7
2022-09-29T14:00+02:00,699.5,1637.9,17744.6,64592.8
2022-09-29T14:15+02:00,767.6,1599.1,16943.8,64381.5
2022-09-29T14:30+02:00,838.7,1615.6,16099.8,64367.4
2022-09-29T14:45+02:00,909.9,1592.7,15115.3,64313
2022-09-29T15:00+02:00,867.8,1640.2,14189.3,63628.7
2022-09-29T15:15+02:00,936.5,1629.4,13414.2,63369.4
2022-09-29T15:30+02:00,919.2,1611.9,12541.6,62778.7
2022-09-29T15:45+02:00,952.4,1655.9,11753.8,62210
2022-09-29T16:00+02:00,1058.4,1616.3,10681.9,62477.4
2022-09-29T16:15+02:00,1187.8,1534,9517.9,62296.3
2022-09-29T16:30+02:00,1241,1557.3,8402.5,61981.3
2022-09-29T16:45+02:00,1333.1,1518.3,7203.4,61730.2
2022-09-29T17:00+02:00,1389.8,1495.4,6086,62238.8
2022-09-29T17:15+02:00,1422.7,1453.4,4833.6,62478.6
2022-09-29T17:30+02:00,1338.7,1393.7,3710.6,62919.5
2022-09-29T17:45+02:00,1445.4,1328.9,2686,62878.2
2022-09-29T18:00+02:00,1526.3,1213,1799.8,62756.7
2022-09-29T18:15+02:00,1488.8,1153.8,1061.3,62724.6
2022-09-29T18:30+02:00,1432.4,1230.5,487.3,63004.9
2022-09-29T18:45+02:00,1464.2,1321.3,144,63516.8
2022-09-29T19:00+02:00,1588,1448.4,18.2,64039
2022-09-29T19:15+02:00,1632.7,1506,1.2,64370.5
2022-09-29T19:30+02:00,1541.2,1623.1,0.2,64476.8
2022-09-29T19:45+02:00,1523.6,1770,0,64196.9
2022-09-29T20:00+02:00,1517.1,1928.4,0,63334.9
2022-09-29T20:15+02:00,1442.8,2106.8,0,62525.2
2022-09-29T20:30+02:00,1523.6,2178.4,0,61676.2
2022-09-29T20:45+02:00,1673.7,2233.7,0,60666.5
2022-09-29T21:00+02:00,1757.3,2234.5,0,59639
2022-09-29T21:15+02:00,1648.2,2234.5,0,59067.5
2022-09-29T21:30+02:00,1550.3,2166.6,0,58041.8
2022-09-29T21:45+02:00,1592.4,2111.6,0,57207.2
2022-09-29T22:00+02:00,1753.8,2055.3,0,55884.3
2022-09-29T22:15+02:00,1764.6,1978,0,55007.2
2022-09-29T22:30+02:00,1679.7,1825.6,0,54084.4
2022-09-29T22:45+02:00,1590,1672.6,0,52904.9
2022-09-29T23:00+02:00,1418.6,1606.2,0,51519.5
2022-09-29T23:15+02:00,1257.5,1567.7,0,50595.6
2022-09-29T23:30+02:00,1159.7,1526.9,0,49771.4
2022-09-29T23:45+02:00,1024,1549.6,0,48882.5
2022-09-30T00:00+02:00,878,1561,0,47958.6
2022-09-30T00:15+02:00,759.2,1506.9,0,47532.7
2022-09-30T00:30+02:00,641.7,1426.4,0,46736.2
2022-09-30T00:45+02:00,563.1,1343.4,0,46009.5
2022-09-30T01:00+02:00,530.1,1301,0,45282.4
2022-09-30T01:15+02:00,493.3,1229.7,0,44823.8
2022-09-30T01:30+02:00,437.1,1212.4,0,44633.5
2022-09-30T01:45+02:00,383,1180.1,0,44628.9
2022-09-30T02:00+02:00,372.6,1159.3,0,44366
2022-09-30T02:15+02:00,363.3,1155.4,0,44278.9
2022-09-30T02:30+02:00,346.8,1218.3,0,44333.4
2022-09-30T02:45+02:00,324.7,1298.2,0,44400.5
2022-09-30T03:00+03:00,312.5,1312.4,0,44473.9
2022-09-30T03:15+03:00,278.6,1348.1,0,44448.4
2022-09-30T03:30+03:00,243.8,1374.7,0,44696.2
2022-09-30T03:45+03:00,195.3,1463.7,0,44847.1
2022-09-30T04:00+03:00,182.6,1524.6,0,45287
2022-09-30T04:15+03:00,185.6,1546.4,0,45704.6
2022-09-30T04:30+03:00,201,1593.3,0,46206.3
2022-09-30T04:45+03:00,244.2,1693.1,0,46991.8
2022-09-30T05:00+02:00,314,1724.7,0,48248.6
2022-09-30T05:15+02:00,354.4,1772.1,0,49045.3
2022-09-30T05:30+02:00,375.5,1847.2,0,49965.9
2022-09-30T05:45+02:00,360.9,1951,0,51663
2022-09-30T06:00+02:00,339.5,1913.7,0,54817.6
2022-09-30T06:15+02:00,298.7,1936.6,0,56931.5
2022-09-30T06:30+02:00,259.1,1909,0,58581.9
2022-09-30T06:45+02:00,235.5,1870.8,4.3,59945.2
2022-09-30T07:00+02:00,201.9,1802.3,16.1,61469.8
2022-09-30T07:15+02:00,185.2,1827.5,103.4,62380
2022-09-30T07:30+02:00,162.6,1845.4,477.2,62814.7
2022-09-30T07:45+02:00,181.2,1794.6,1239,63686.2
2022-09-30T08:00+02:00,159,1788.8,2385.2,64856
2022-09-30T08:15+02:00,170.9,1812.7,3943.7,65280.3
2022-09-30T08:30+02:00,179.7,1863.2,5638.5,65358.2
2022-09-30T08:45+02:00,209.2,1838.3,7421.9,65361.9
2022-09-30T09:00+02:00,206.4,1790.5,9181.1,65464.9
2022-09-30T09:15+02:00,185.5,1679.9,11012.9,65517.6
2022-09-30T09:30+02:00,181.1,1476.3,12854.3,65677.3
2022-09-30T09:45+02:00,168.7,1241.4,14890.1,65815.4
2022-09-30T10:00+02:00,189.4,1094.9,16765.7,65515.3
2022-09-30T10:15+02:00,266.9,895,18528.5,65766.5
2022-09-30T10:30+02:00,283,929.3,20255.5,65700.3
2022-09-30T10:45+02:00,357.4,991.3,22072.4,65935.2
2022-09-30T11:00+02:00,473.9,1130.4,23768,66145.8
2022-09-30T11:15+02:00,573.9,1312.8,25047.5,66181
2022-09-30T11:30+02:00,658.6,1542.3,26224.1,66077.4
2022-09-30T11:45+02:00,757.8,1914.8,27287.4,66027
2022-09-30T12:00+02:00,917.4,2311.7,27829.6,65466
2022-09-30T12:15+02:00,1169.6,2633.3,28480,65032.7
2022-09-30T12:30+02:00,1392.3,2989.8,28603.5,65177.1
2022-09-30T12:45+02:00,1678.7,3309.9,28964.5,65344.4
2022-09-30T13:00+02:00,2048.1,3853.2,28838.5,65564.3
2022-09-30T13:15+02:00,2315.6,4323.1,28369.7,64796.3
2022-09-30T13:30+02:00,2643.7,4662.5,27977.1,64087.1
2022-09-30T13:45+02:00,2979.6,4981.5,27297.4,63303.7
2022-09-30T14:00+02:00,3008.1,5298.3,26411.5,62541.8
2022-09-30T14:15+02:00,3132.6,5573.5,25346.8,62784.1
2022-09-30T14:30+02:00,3481.2,5787.6,24227,62332.8
2022-09-30T14:45+02:00,3773.1,6001.1,23030.4,61755.9
2022-09-30T15:00+02:00,3971.4,6205.5,21871.8,62012.5
2022-09-30T15:15+02:00,4148.1,6412.3,20565.6,61767.3
2022-09-30T15:30+02:00,4463.2,6650.1,19118,61360.6
2022-09-30T15:45+02:00,4762.3,6785,17649.9,60800.3
2022-09-30T16:00+02:00,4964.9,6787.1,16068.5,60952.7
2022-09-30T16:15+02:00,5105.7,6862.4,14670.4,61166
2022-09-30T16:30+02:00,5359.3,7080.9,13031.5,60883.7
2022-09-30T16:45+02:00,5708.8,7032.7,11356.8,60360.5
2022-09-30T17:00+02:00,5912.3,6717.3,9725,60304.9
2022-09-30T17:15+02:00,6082.4,6507.5,7975.3,60471
2022-09-30T17:30+02:00,6205.7,6338.4,6160,60667.1
2022-09-30T17:45+02:00,6325.5,6127.6,4370.1,60999.8
2022-09-30T18:00+02:00,6370,5718.5,2832.5,61481.8
2022-09-30T18:15+02:00,6420.7,5777.1,1545,61565.4
2022-09-30T18:30+02:00,6388.2,6126.6,602.9,61749.6
2022-09-30T18:45+02:00,6503.3,6839.1,133.6,62152.5
2022-09-30T19:00+02:00,6551.3,7474.6,9.5,63021.2
2022-09-30T19:15+02:00,5791.3,8366.3,0.7,63517.1
2022-09-30T19:30+02:00,5737.2,9484.9,0,63760.1
2022-09-30T19:45+02:00,5776.3,10515.2,0,63535
2022-09-30T20:00+02:00,4957.9,11656.3,0,62310.2
2022-09-30T20:15+02:00,4956.5,12737.9,0,61407.9
2022-09-30T20:30+02:00,4916.1,13551.6,0,60203.1
2022-09-30T20:45+02:00,4930.9,14431.3,0,59204.2
2022-09-30T21:00+02:00,4836.6,15608.8,0,58351.5
2022-09-30T21:15+02:00,4839.5,16464.9,0,57508.6
2022-09-30T21:30+02:00,4800.2,17155.2,0,56344.2
2022-09-30T21:45+02:00,4783.1,17641.4,0,55521.8
2022-09-30T22:00+02:00,4738.4,18195.4,0,55150
2022-09-30T22:15+02:00,4723.5,18980.1,0,54539.4
2022-09-30T22:30+02:00,4630.6,19531.1,0,53602
2022-09-30T22:45+02:00,4531.9,19897.5,0,52928.3
2022-09-30T23:00+02:00,4784.9,20163.9,0,52414.7
2022-09-30T23:15+02:00,4814.9,20400.8,0,51646.7
2022-09-30T23:30+02:00,4774.4,20648.8,0,50624.4
2022-09-30T23:45+02:00,4770.4,21068.4,0,50008.6
2022-10-01T00:00+02:00,4682.9,20862.9,0,49047.1
2022-10-01T00:15+02:00,4771.2,21354.9,0,48444.9
2022-10-01T00:30+02:00,4841.9,21613.3,0,47786.2
2022-10-01T00:45+02:00,4806.7,22405.8,0,47273.8
2022-10-01T01:00+02:00,4787.8,22282.4,0,46654.5
2022-10-01T01:15+02:00,4792,22377.1,0,46304.8
2022-10-01T01:30+02:00,4742.8,22402.9,0,46095.7
2022-10-01T01:45+02:00,4751.2,22098.1,0,45881.6
2022-10-01T02:00+02:00,4725.4,22689,0,45667.9
2022-10-01T02:15+02:00,4706.4,23146.7,0,45608.3
2022-10-01T02:30+02:00,4722.5,23491.7,0,45740.6
2022-10-01T02:45+02:00,4677.2,23279.1,0,45459.9
2022-10-01T03:00+02:00,4306,23907.5,0,45492.7
2022-10-01T03:15+02:00,4254,24193.4,0,45643.2
2022-10-01T03:30+02:00,4246.6,24259.4,0,45619.3
2022-10-01T03:45+02:00,4220.4,24725.7,0,45170.8
2022-10-01T04:00+02:00,4332.4,24551.9,0,45444.5
2022-10-01T04:15+02:00,4484.2,24630.7,0,45551.7
2022-10-01T04:30+02:00,4515.4,24384.9,0,45723.9
2022-10-01T04:45+02:00,4524.5,24689.9,0,46128.8
2022-10-01T05:00+02:00,4617.7,26049.3,0,46342.5
2022-10-01T05:15+02:00,4741.2,26193.8,0,46535.8
2022-10-01T05:30+02:00,4809.3,26482.4,0,46833.3
2022-10-01T05:45+02:00,4765.3,27300.5,0,47398.8
2022-10-01T06:00+02:00,4898.5,27626.4,0,47712.6
2022-10-01T06:15+02:00,4857.9,27884.2,0,48691.8
2022-10-01T06:30+02:00,4865.9,28608.4,0,49485.8
2022-10-01T06:45+02:00,4616.5,29608.7,2.2,49861.1
2022-10-01T07:00+02:00,4798.2,29769.5,13.7,51090.6
2022-10-01T07:15+02:00,4742.4,30045.2,99.4,51513.3
2022-10-01T07:30+02:00,4590.3,30561.8,419.2,51967.9
2022-10-01T07:45+02:00,4398.1,30598.2,807,52954.1
2022-10-01T08:00+02:00,4523.3,30814.1,1304.4,54055.2
2022-10-01T08:15+02:00,4431.6,31218.2,1814,54820.2
2022-10-01T08:30+02:00,4176.9,31228.3,2238,55702.6
2022-10-01T08:45+02:00,3882.7,31340,2639.4,56602.4
2022-10-01T09:00+02:00,4386.2,31270.2,3077.4,57158.7
2022-10-01T09:15+02:00,4291.5,31173.8,3592,57927.4
2022-10-01T09:30+02:00,4152.3,30865.4,4002.8,58670.2
2022-10-01T09:45+02:00,4080.1,30385,4325,58989
2022-10-01T10:00+02:00,3921.4,30409.3,4707.3,59409.8
2022-10-01T10:15+02:00,3971.7,30093.1,5079.2,59880.4
2022-10-01T10:30+02:00,4104.9,29547.8,5469.3,60031.7
2022-10-01T10:45+02:00,3948.8,29265.9,5874.3,60300.2
2022-10-01T11:00+02:00,3905.3,29047.1,6247,60850.5
2022-10-01T11:15+02:00,4360.2,28954.5,6685.5,61327.6
2022-10-01T11:30+02:00,4668.1,28649.4,7192.1,61772.2
2022-10-01T11:45+02:00,4518.4,28595.4,7669.3,61393.1
2022-10-01T12:00+02:00,4460.9,28960.3,8140.5,60862.3
2022-10-01T12:15+02:00,4486.1,28998.4,8303.4,60852.6
2022-10-01T12:30+02:00,4546.4,29113.6,8521.4,60445
2022-10-01T12:45+02:00,4746,29058.8,8600.7,60077.8
2022-10-01T13:00+02:00,5101.7,28259.4,8571.2,60253.2
2022-10-01T13:15+02:00,5013.2,27723,8702.2,59523.6
2022-10-01T13:30+02:00,4875,27974.3,8725.2,59082.4
2022-10-01T13:45+02:00,4935.1,27907.8,8597.3,58482
2022-10-01T14:00+02:00,4994,27334.9,8635.8,58251.2
2022-10-01T14:15+02:00,5206,27076.2,8665.2,57747.7
2022-10-01T14:30+02:00,5468,26345.1,8612.1,57417.1
2022-10-01T14:45+02:00,5493.5,25912.9,8696.9,56902.4
2022-10-01T15:00+02:00,5502.3,25715.9,8907.3,56932.2
2022-10-01T15:15+02:00,5688.1,25478.3,9065.8,56404.2
2022-10-01T15:30+02:00,5826,25631.1,8980.9,56143.2
2022-10-01T15:45+02:00,5950,25324.1,8661.4,55768.6
2022-10-01T16:00+02:00,6168.5,24445.7,8066.1,56178.8
2022-10-01T16:15+02:00,6171.5,23910.3,7413.3,55838.6
2022-10-01T16:30+02:00,6264.2,24241.6,6649.4,55375.3
2022-10-01T16:45+02:00,6341.6,23647,5881.8,55416.5
2022-10-01T17:00+02:00,6737.4,23374.3,4907.3,55561.7
2022-10-01T17:15+02:00,6720.8,23553.2,4015.6,55602.3
2022-10-01T17:30+02:00,6723.5,23202.2,3182.6,56140.5
2022-10-01T17:45+02:00,6672.4,23046.9,2280.1,56266.8
2022-10-01T18:00+02:00,6713.8,22876.9,1425.5,56484.4
2022-10-01T18:15+02:00,6725.5,22880.5,752.4,56481.7
2022-10-01T18:30+02:00,6778.5,22978.4,281,56961.7
2022-10-01T18:45+02:00,6801.2,23106,71.7,56972.8
2022-10-01T19:00+02:00,6776,23230.3,7.4,57706.6
2022-10-01T19:15+02:00,6727.2,23485.1,0.6,57880.5
2022-10-01T19:30+02:00,6776,24091.8,0,58029.9
2022-10-01T19:45+02:00,6817.2,24200,0,57231.7
2022-10-01T20:00+02:00,6784.5,24025.2,0,56834.4
